TradingDate,AAA,ACB,AGG,ANV,ASM,BCG,BCM,BID,BMP,BVH,BWE,CII,CMG,CRE,CTD,CTG,CTR,DBC,DCM,DGC,DGW,DHC,DIG,DPM,DXG,DXS,EIB,FPT,FRT,FTS,GAS,GEG,GEX,GMD,GVR,HCM,HDB,HDC,HDG,HHV,HPG,HSG,HT1,IMP,KBC,KDC,KDH,KOS,LPB,MBB,MSB,MSN,MWG,NKG,NLG,NT2,NVL,OCB,PAN,PC1,PDR,PHR,PLX,PNJ,POW,PPC,PTB,PVD,PVT,REE,SAB,SAM,SBT,SCR,SCS,SHB,SJS,SSB,SSI,STB,SZC,TCB,TCH,TMS,TPB,VCB,VCG,VCI,VHC,VHM,VIB,VIC,VIX,VJC,VND,VNM,VPB,VPI,VRE,VSH
1/4/2024,9600,21252,26150,31450,10550,8410,60800,43650,99055,40100,35790,16933,43850,8660,70000,28600,89062,27000,32350,96000,55000,39050,26500,33900,19200,7600,18900,97200,103500,30599,76700,13000,22250,71700,21400,24700,20400,30492,26650,15950,25228,21875,12400,61400,31700,61998,30950,39500,16500,19666,13450,68100,43200,24100,36582,24179,16850,14050,20900,28200,24846,49700,33780,84101,11450,13059,56800,28100,24182,49378,62400,6600,13350,7320,67600,11450,69700,23550,33600,28600,34570,32100,13050,42550,17900,85900,24750,42450,61789,43450,19258,44150,16750,107800,19588,68117,18373,54400,23400,46500
1/5/2024,9530,21378,25850,32150,11000,8340,60500,44500,98296,40000,35614,16737,43000,8650,70000,29000,89747,27100,32400,95500,55600,40000,27150,33850,19400,7630,18900,97400,103000,30599,77200,13000,22150,71100,21800,24600,20500,30725,26900,16100,25273,21778,12450,61000,31950,61998,31000,39600,16600,20057,13550,67900,43850,24100,36780,23936,16850,14250,21000,27800,24937,49750,33876,82908,11300,13015,56200,27800,24091,49121,61900,6580,13300,7280,67300,11550,69600,23600,34150,29300,35674,32197,13150,42550,18000,86200,24800,42500,64311,43100,19541,44100,16750,107600,19588,67919,18230,54100,23350,46500
1/8/2024,9700,21294,26000,31950,11100,8400,60300,46400,100573,40000,35790,17863,41450,8790,69900,29550,90628,26500,32250,94100,56700,41600,27750,33600,19750,7800,18850,97300,101100,31094,76800,13000,22250,71700,21500,24600,20550,30912,26800,16100,25318,21778,12800,61500,32300,61998,31200,39650,16550,20253,13600,66600,43200,23850,37620,24033,17300,14600,20950,27650,25434,49500,33973,83803,11400,13103,56800,27350,24046,48608,62100,6540,13350,7290,66600,11700,69200,23300,34100,29200,35577,33070,13250,43000,17950,86800,24950,42700,64893,43350,19730,44350,16900,106600,19544,67327,18278,54300,23700,46000
1/9/2024,9670,21000,25800,31650,10800,8430,59600,46050,99529,40000,36535,18157,41200,8790,69800,30000,89845,25800,32600,93900,55800,41400,27400,33900,19700,7720,18650,96600,100500,31590,75900,13050,22450,71700,21400,24350,20550,30492,26700,15900,25182,21339,12750,61300,32250,61998,30750,39650,16450,20400,13800,66100,42700,23600,37175,24033,17050,14500,20850,27700,25840,49550,33347,84996,11450,13631,57000,26750,23455,48009,61600,6580,13900,7270,66700,11700,68000,23450,34000,29200,35625,33458,13500,42750,17750,87800,24650,42700,64117,43000,19777,43900,16950,106500,19457,67228,18183,54500,23350,46500
1/10/2024,9680,21210,25600,31600,10650,8420,59200,47400,98865,40500,37281,17814,41350,8500,67700,31000,89453,26350,32300,92500,54500,40750,26800,33550,19500,7410,19100,94700,98900,31059,75500,13100,22150,71600,21600,24150,20700,29931,26000,15600,24864,21144,12800,61800,31650,61998,30050,39400,16500,20449,13850,66200,42250,23100,36681,24422,16900,14600,20900,27550,25298,49300,33540,86387,11400,13895,56500,26950,23773,47752,60800,6450,13700,7150,66200,12000,68700,23400,33700,29450,34699,33361,13200,44900,18500,89500,24000,41800,63050,42700,19871,43600,16700,105700,19105,66636,18610,54800,23300,46600
1/11/2024,9740,21210,25550,31300,10650,8370,60400,46500,101142,42000,37106,18401,40850,8500,69000,31000,90530,26200,32350,92500,54700,40750,27050,33550,19250,7510,19900,95000,98100,31519,76000,13050,22100,71500,21200,24350,20800,29791,25600,15700,25000,21534,12700,62400,31700,61800,30250,39250,16550,20204,13900,66100,42450,23500,36434,25298,16850,14850,21050,27700,25117,49550,34117,85691,11650,13851,56800,27000,23773,47752,61400,6440,13750,7150,66200,12100,68000,23600,33900,29500,34651,33119,13050,45000,18500,89300,24350,42350,62759,42000,19966,43650,17200,105800,19281,67031,18658,55000,23450,46900
1/12/2024,9500,21672,24950,30600,10650,8670,59900,46000,100857,41800,36228,17716,40500,8260,67600,31500,88083,25500,31500,91600,54800,40650,26350,32750,18800,7380,19750,94700,97800,31130,75100,12800,21300,70300,20400,24550,20900,28671,25000,15400,24682,21144,12550,61600,30900,61600,29900,39100,16600,20889,13950,64800,41900,23350,35989,25152,16300,14900,20650,26800,24937,48100,33636,84499,11450,13675,57000,26900,23728,47153,61100,6370,13500,6990,65700,12300,68000,23450,33850,29900,34212,33604,12750,46000,18550,88700,23650,42000,63438,41300,19871,43000,16950,105300,19149,66340,18658,55000,23100,46900
1/15/2024,9400,21252,24950,29700,10500,8290,59500,46600,101616,41000,35877,17423,40200,8260,66000,31400,87594,24850,31000,91500,54800,41500,26250,32700,18600,7280,19250,95400,96900,30244,75700,12800,21000,69200,20550,24250,21000,28297,24550,15300,24637,21047,12300,62600,30450,61700,29850,39000,16600,20987,13700,65600,42900,23300,35593,24957,16300,15300,20500,26100,24395,48000,33347,84001,11400,13895,57000,27300,23773,47239,60400,6300,13800,6990,65800,12150,67600,23300,33000,29800,33822,33264,12900,43600,18300,90000,23850,41000,62080,41600,20013,43050,16700,105200,18886,66142,18373,55400,22950,46500
1/16/2024,9500,21336,25150,30000,10550,8300,59400,46900,102470,41000,36141,18010,40500,8430,68000,31400,89062,26150,31250,93500,56000,41500,26800,33000,19000,7380,19500,95700,98200,31165,75600,12850,21500,68800,20950,24700,21000,28671,26150,15500,25273,22314,12450,63000,30950,61900,29600,39050,16700,21036,13900,67100,44300,24900,36582,25249,16650,15100,20450,26450,24982,48400,33443,85890,11500,13895,57500,27500,23955,47581,60400,6300,13800,7060,66100,12200,68200,22950,33500,29900,34992,33119,13100,44500,18600,90000,24400,41700,62565,42650,20296,43150,17050,105400,19149,66537,18468,55600,23100,46500
1/17/2024,9510,21336,25450,30200,10500,8240,59900,46850,103419,41150,35965,17961,40000,8270,68000,31150,88377,26150,31300,91800,55000,41050,26850,33250,18950,7330,19300,95700,99500,32015,75200,12850,21550,69700,21200,24850,20850,28998,25650,15400,25137,22021,12450,62900,30950,62000,30150,39050,16900,21036,13800,66300,44900,24850,36780,25249,16200,14850,20350,27250,24937,48500,33251,88077,11400,13807,56500,27550,24273,48009,60400,6330,13900,7060,66000,12000,68400,23050,33650,29700,35040,33022,13050,45000,18350,90900,24350,42000,62468,41900,20202,43200,17450,104600,19281,66241,18325,55800,23300,46500
1/18/2024,9500,21504,25500,30450,10600,8260,60300,47500,103324,41150,36097,17912,39500,8360,68600,31500,90400,25900,31200,92200,55500,41600,27000,33250,19200,7340,19400,95600,99700,32298,75300,12850,21600,69400,21100,24600,20800,29231,25900,15600,25137,21973,12650,63800,31400,62000,31300,38900,17400,21231,13850,66400,45850,25200,38708,25006,16300,14700,20400,26900,25253,48500,33203,88475,11400,13675,56700,27350,24228,47667,60500,6320,13750,7120,66000,12050,67900,23050,33800,29800,35430,33361,13150,46000,18450,91100,24800,42100,62274,43200,20202,43350,17450,104300,19237,66537,18515,56200,23550,46450
1/19/2024,9480,21798,25250,30350,10550,8250,61200,49850,102470,41250,36141,17863,40000,8380,69000,32600,91900,25650,31350,91800,55500,41400,26600,33050,18950,7320,19850,96300,99900,31909,76700,12850,21750,69300,21300,24400,20950,28951,25650,15500,25273,21924,12600,63800,31550,62200,31400,38900,17400,21574,14050,67800,46050,24950,38559,25103,16400,15000,20550,26900,24937,48950,33540,87680,11550,13750,57200,27350,24182,47923,61400,6330,13550,7070,66300,12150,68800,23100,33700,30300,36405,33895,13000,47000,18600,92600,24750,42200,62080,43050,20492,43300,17350,105000,19061,67130,18705,55900,23850,46400
1/22/2024,9610,22092,25100,30200,10300,8280,61200,49800,107499,41200,36579,18108,40000,8480,67900,32650,92400,26300,31200,91500,55300,40600,27150,32850,19200,7340,19950,96400,100800,32121,76300,12900,21800,68900,21050,24850,21200,29278,26350,15500,25728,22460,12650,63300,30750,62000,31200,38950,17250,21623,14100,67700,46150,25200,38856,25201,17300,14950,20550,26500,25298,48850,33443,87183,11550,13800,57000,27250,24046,48009,60900,6300,13600,7100,64800,12150,69000,23250,33950,30250,35869,33895,12850,47000,18650,92000,25000,42300,62080,43000,20492,43300,17350,105600,19281,67426,18800,55800,23900,46300
1/23/2024,9610,21882,24700,30100,10400,8280,62000,49400,106266,40800,36492,17961,39250,8410,68000,32200,92600,25850,31050,89600,54600,40650,26850,32700,19000,7320,19650,95600,100100,32121,76100,12850,21550,70100,20900,25100,21000,28858,26000,15700,25773,22265,12750,62700,30350,62000,31050,38950,17250,21476,13950,67500,45400,25100,38411,25152,17000,14850,20350,28250,25117,48500,33540,89270,11450,13850,56000,27900,24137,48694,60300,6300,13550,7040,64600,12100,69000,23100,33800,30500,35723,34379,12950,45400,18600,91500,25400,42450,61595,42350,20347,43100,17350,105000,19237,66833,18705,55600,23750,46300
1/24/2024,9620,21672,24600,29650,10300,8320,62000,48900,103229,40700,36667,17765,39250,8470,67000,32000,92600,25600,30900,89300,53600,40700,26850,32650,18900,7310,19600,95000,99400,32121,75800,12850,21450,70200,20900,26200,21150,28624,25800,15550,25682,22265,12700,62100,30500,62000,30900,39000,17300,21427,13850,66200,44400,24850,37818,24812,16700,14550,20200,28150,24937,48200,33347,88873,11400,13750,55800,27700,24318,48608,60300,6290,13600,7100,64400,12200,68900,23100,34000,30750,35577,34185,12850,44250,18300,91100,25250,42750,60722,42500,20250,43150,17400,104700,19369,66439,18658,55200,23950,46500
1/25/2024,10100,21672,24550,29150,10350,8450,61600,48400,99055,40700,36667,17765,39200,8460,67800,32050,91600,25450,30700,88000,55000,40500,26850,32350,18800,7300,19700,95100,106300,31874,75400,12850,21500,70000,20900,26300,21050,28764,25750,15500,25682,22509,12600,62600,30300,61800,31200,39100,17450,21427,13750,66800,45200,25200,38016,24617,16600,14600,20200,28100,25027,48150,33203,88972,11450,13650,56100,27550,24182,48180,58800,6330,13650,7120,64500,12250,67600,23100,33950,30500,35577,33943,12750,45350,18150,91000,25250,42600,60916,42100,20007,42800,17350,104900,19237,66044,18658,55100,23800,46600
1/26/2024,10100,22092,24650,29400,10550,8380,61800,48950,99624,40850,36799,17814,39900,8560,67700,32100,91900,25600,30900,88900,54500,40100,26950,32700,18950,7340,19500,95900,105000,31874,75200,12900,21650,70100,21450,26850,21300,28951,25750,15500,25773,22947,12700,62500,30200,62000,31150,39200,17450,21525,13850,65800,44900,25400,39103,24763,16600,14600,20900,28400,25750,48700,33203,88972,11400,13650,55000,27650,24137,48094,57300,6330,13650,7140,66200,12350,67900,23100,34100,30300,37526,34331,12900,46300,18300,92000,25450,42500,61789,42000,20201,42800,17350,105700,19281,66142,18753,55300,23750,46600
1/29/2024,10400,21798,24700,29750,10700,8320,62100,48700,98391,41200,36755,17912,39750,8740,68900,32300,92200,26000,32150,89900,54400,39800,26700,33550,18750,7330,19200,95900,108500,32015,76600,12900,21750,70000,22500,26450,21400,28717,26100,15400,25455,22265,12750,61700,30400,61800,31150,39250,17600,21672,13850,65600,44600,24750,38510,24617,16400,14750,21200,28800,25479,49900,33395,90761,11400,13650,54300,27600,23955,48351,57900,6300,13550,7190,65600,12300,67800,23000,33950,30350,37526,34185,13350,47900,18150,91200,25100,42050,61595,41800,20201,42650,17250,105800,19149,66142,18753,55600,23300,46600
1/30/2024,10350,21798,24700,29900,10650,8320,65300,48450,98485,41000,37500,18157,40000,8610,69100,32200,92700,27000,32100,90400,55000,40700,26950,33500,18750,7340,19350,95600,113700,32121,76400,13200,21900,69500,22950,26950,21850,28811,26450,15650,25455,22557,12800,61800,30950,61600,31000,39300,17750,21623,13900,66100,45400,25000,38658,25444,16450,15300,21700,30750,25705,51500,33443,90861,11500,13650,54200,27950,24091,48266,57200,6290,13600,7160,65600,12300,68600,23000,34150,30700,38696,34137,13500,46700,18300,91000,25550,42050,62759,42000,20298,42700,17400,105600,19193,66044,18705,55400,23400,46600
1/31/2024,10100,21630,24400,29950,10350,8270,65300,47700,97916,40500,37456,17716,39900,8400,67500,31600,91300,26350,31650,90400,54100,42300,27100,32750,18500,7150,18750,95700,114600,33928,75400,13100,21500,68100,22400,26500,21800,28858,26200,15400,25228,22314,12550,61100,30250,61200,30900,39300,17650,21280,13600,64400,45000,24200,38065,25006,16700,14850,21150,29900,25298,51200,33299,90960,11350,13650,53900,27550,23591,47923,56300,6300,13400,7100,69400,11600,68000,22900,34400,29900,38013,33507,13200,45600,17850,88500,25550,42900,61789,41500,20152,42500,17450,104600,19149,66142,18420,55200,22450,46600
2/1/2024,10800,21840,24250,30350,10500,8270,66000,47250,101616,41250,37544,17814,40900,8370,67200,32050,94500,27000,32300,90600,54900,42050,27400,33100,18600,7130,18600,99900,118200,34317,75500,13100,21450,69000,23950,26700,21800,29044,26250,15400,25318,22314,12550,62000,31350,61500,30500,39400,17900,21427,13500,65100,46200,24000,38609,25006,16700,14800,22600,30200,25524,54000,33299,91159,11350,13650,54300,27550,23773,47410,57500,6470,13450,7130,71600,11600,67700,22750,34650,29800,40645,33119,13650,47000,17850,89800,25400,43250,62565,41200,20055,42350,17400,105500,19105,66636,18183,56200,22650,46800
2/2/2024,10600,22050,24300,30250,10350,8250,64500,46900,100857,41000,37632,18157,42000,8410,66900,31700,95100,26700,32700,90700,55300,42050,27650,33000,18550,7080,18450,102000,119000,34459,75200,13200,21400,68800,24600,26800,22350,29184,26650,15400,25364,22314,12550,61600,30950,61400,30500,39400,17800,21280,13500,65400,47400,24250,39054,24763,17000,14500,22450,29500,26653,53600,33299,91358,11300,13700,53900,27800,23682,47068,57000,6350,13300,7140,70800,11450,69000,22750,34800,29900,40742,33119,13650,46550,17500,90300,25200,43750,63341,41200,19667,42100,17700,104800,19149,66537,17851,58300,22300,46600
2/5/2024,10650,23352,24000,29950,10200,8130,63500,48650,102470,41050,37369,18108,41850,8350,64800,33900,97000,26400,32550,90800,55500,42000,27550,33300,18450,7060,18800,103500,119500,34459,75200,13100,21200,68800,25050,26950,22650,28951,26500,15500,25455,22509,12750,62200,31050,61700,30850,39500,18200,22454,13900,64900,47400,24300,39054,24617,17000,14950,22800,29300,26834,53200,33251,90463,11250,13700,54500,28250,23909,47495,57000,6600,13300,7120,70600,11750,68500,23000,34950,30600,40742,34428,13700,47000,18150,90000,25050,43900,63438,41250,20589,42200,17800,105300,19500,67130,18230,58400,21800,46400
2/6/2024,10650,23394,24050,30700,10200,8130,63800,48800,100952,41100,37500,18010,40950,8260,66500,34400,96400,27050,33000,95600,56000,42000,27550,33300,18450,6960,18700,104100,123500,34388,75700,13050,21150,69000,25200,27300,23000,28858,26350,15500,25500,22509,12750,63300,31150,61900,31100,39550,18100,22552,13950,64800,47000,24250,39400,24714,17250,14850,22500,29500,27060,53200,33395,90463,11350,13700,54200,28750,24046,48094,57300,6520,13300,7090,71500,11550,68500,23000,35000,30800,41473,34573,13500,47000,18100,89500,25100,44800,63632,41000,20784,42300,18000,104500,19413,66735,18325,58000,21700,47000
2/7/2024,10700,23520,23950,30600,10250,8170,64000,48950,100573,41200,37500,18010,40750,8300,66200,35500,96500,28550,34000,96200,55600,42100,27300,33900,18400,7020,18700,104900,125000,34459,75700,13200,21500,69500,25350,27300,23550,28671,26800,15550,25591,22655,13150,63000,31200,62000,31200,39600,18150,22992,14100,64900,46600,24350,39350,24763,17300,15100,22850,29950,27150,53600,33443,90662,11350,13700,55400,28750,24318,48351,57800,6600,13300,7080,72100,11650,68800,23200,35100,31100,41279,36174,13400,47000,18500,90000,25350,45100,63826,41800,21075,42400,18100,105300,20203,66735,18610,56900,21900,47500
2/15/2024,10850,22848,24350,31150,10450,8220,63700,48950,98675,41300,37500,18793,40700,8410,67000,35000,95700,28400,34000,95400,57500,42000,27700,34000,18700,7050,19000,104000,125400,34282,75700,13250,22000,69500,24950,27000,23650,28904,27200,16000,26091,22801,13100,63000,31050,62200,31450,39700,18200,23628,15050,64900,45850,24750,38905,25006,17500,15900,23150,29750,26834,54000,33973,90364,11400,13750,55500,28600,24318,49892,58400,6640,13400,7180,72200,11900,69200,23250,35100,31250,40353,37240,13600,47000,18850,89900,25400,45150,63826,41950,21464,42550,17850,104500,20203,66735,18800,57500,22000,48400
2/16/2024,10900,23184,24500,31200,10800,8610,63600,48550,99150,42500,38597,18695,40450,8840,66300,35250,97200,28850,33900,95500,57100,41600,27850,34100,18950,7190,18850,105100,124500,34459,76600,13200,22350,69800,26650,26950,23300,29278,27050,15900,26000,22752,13150,62900,31450,62300,31400,39900,17950,23482,15200,66200,46300,24600,38856,25103,17700,15700,23150,29150,26834,55300,33973,89966,11500,13850,55500,28500,25000,50234,58000,6620,13450,7440,72000,11900,68900,23250,35000,30800,40889,37337,13700,47000,18900,89600,25400,45000,64699,42700,21464,43950,17950,105300,20379,69104,18848,57900,22500,47500
2/19/2024,10850,23268,24600,31350,10900,8540,64300,49300,98391,43200,38158,18989,40500,9030,66300,35400,97500,30000,34300,96600,57300,41800,27600,34950,18800,7130,18800,105000,123500,35273,79300,13300,22250,70700,26800,26800,23350,29231,27050,15850,26546,22704,13450,65000,31950,62900,31300,40000,17700,23433,15600,68900,46800,24450,38312,25882,17550,15750,23300,28600,26518,56200,34887,88177,12000,13800,55000,28750,25091,50662,57900,6610,13700,7420,72300,12000,69000,23050,35200,30700,40694,37725,13550,48800,18800,90200,25550,45000,65000,45550,21366,47000,17900,105200,20159,70980,18800,59500,24050,47800
2/20/2024,10900,23142,24800,31100,10900,8510,63800,49400,98675,42750,38114,18744,40450,8980,68800,35200,97000,29700,34250,98700,56200,41600,27500,34750,18950,7100,18650,104300,122600,36194,78600,13700,22500,72000,28200,26800,23600,29745,26750,15750,26546,22460,13600,65700,31950,62900,31700,39800,17750,23335,15600,68800,46800,24300,38510,25882,17550,15550,22850,28800,26653,56000,34743,88177,11900,13800,54700,28700,24682,50319,58600,6550,13600,7350,73000,11850,69000,23000,35300,30700,40353,37725,13500,49000,18750,91300,25350,45000,64100,46150,21561,48500,18300,104300,20203,70585,18610,59800,25500,48400
2/21/2024,11300,23268,24550,30700,10800,8510,65800,49750,99719,42450,38553,18744,40200,8850,68700,35550,96000,29800,34600,101700,56600,41500,27200,35000,18750,7110,18800,105900,126800,36619,77700,13550,22400,71700,28150,26850,23500,29605,26900,15600,26182,22119,13500,64900,31750,62900,32800,39600,17750,23482,15850,68000,46100,24050,38559,25590,17350,15700,22850,28700,26653,56400,34406,87580,11800,13800,54900,28500,24228,51518,58100,6750,13500,7370,75000,11900,71800,22950,34950,31500,40937,37822,13400,49500,19500,91200,25000,44800,63700,45000,21658,47250,18350,103200,19852,70387,18753,59600,26000,48900
2/22/2024,11100,23226,24500,31050,11000,8660,65100,49750,104368,42150,37983,18793,40100,8820,68900,35700,99300,30100,34400,101200,56000,42700,27000,34600,18500,7130,18700,104600,126500,36123,77900,13550,22300,71300,27950,26550,22900,29231,26800,15600,25955,21973,13300,65400,31750,63000,32400,39800,17700,23433,15700,68100,45300,23800,38559,25395,17100,15500,22800,29250,26292,56400,34502,89071,11750,13850,54600,29300,24228,51004,58000,6860,13800,7380,75000,12100,71000,23000,34650,31050,41376,39083,13350,50500,19550,89500,24800,44250,64200,44800,21852,47600,18050,103600,19764,70684,18705,59500,26400,49900
